sample,Vin,Vout,R1,phase,freq,type,length,Z,Re(Z),Im(Z),state
2,5,0.0297,12280,16.5401,63095.7344,doc,1cm,73.38,73.34,-21.0,1_0
2,5,0.0277,12280,15.4278,100000,doc,1cm,68.41,68.38,-18.29,1_0
2,5,0.026,12280,15.2264,158489.319,doc,1cm,64.19,64.17,-16.94,1_0
2,5,0.0251,12280,15.3817,200000,doc,1cm,61.96,61.93,-16.51,1_0
2,5,0.9712,12280,36.8438,20,ngang,1cm,2960.27,2644.06,-1967.82,1_0
2,5,0.2914,12280,39.3499,25.1188643,ngang,1cm,759.97,737.92,-496.88,1_0
2,5,0.7613,12280,43.6518,39.8107171,ngang,1cm,2205.57,1974.1,-1607.58,1_0
2,5,0.6069,12280,48.0922,63.0957344,ngang,1cm,1696.46,1535.87,-1301.1,1_0
2,5,0.4714,12280,50.7772,100,ngang,1cm,1278.27,1178.51,-1008.15,1_0
2,5,0.3593,12280,52.6652,158.489319,ngang,1cm,950.76,892.06,-764.3,1_0
2,5,0.2708,12280,53.5971,251.188643,ngang,1cm,703.17,670.09,-570.29,1_0
2,5,0.2053,12280,53.7936,398.107171,ngang,1cm,525.81,507.19,-426.83,1_0
2,5,0.1532,12280,52.3562,630.957344,ngang,1cm,388.15,378.49,-309.21,1_0
2,5,0.1153,12280,49.5895,1000,ngang,1cm,289.86,284.98,-222.14,1_0
2,5,0.0884,12280,45.4595,1584.89319,ngang,1cm,221.02,218.6,-158.63,1_0
2,5,0.0702,12280,40.3332,2511.88643,ngang,1cm,174.87,173.66,-114.01,1_0
2,5,0.0578,12280,34.655,3981.07171,ngang,1cm,143.62,143.01,-82.28,1_0
2,5,0.0495,12280,29.2121,6309.57344,ngang,1cm,122.79,122.47,-60.37,1_0
2,5,0.0438,12280,24.5835,10000,ngang,1cm,108.52,108.35,-45.47,1_0
2,5,0.0397,12280,20.9149,15848.9319,ngang,1cm,98.28,98.18,-35.33,1_0
2,5,0.0365,12280,18.3081,25118.8643,ngang,1cm,90.3,90.23,-28.55,1_0
2,5,0.0338,12280,16.4345,39810.7171,ngang,1cm,83.58,83.53,-23.79,1_0
2,5,0.03,12280,15.0218,63095.7344,ngang,1cm,74.12,74.09,-19.32,1_0
2,5,0.0282,12280,14.2046,100000,ngang,1cm,69.65,69.63,-17.18,1_0
2,5,0.0266,12280,14.2445,158489.319,ngang,1cm,65.68,65.66,-16.24,1_0
2,5,0.0259,12280,14.5464,200000,ngang,1cm,63.94,63.92,-16.14,1_0
2,5,0.5763,12280,48.1947,20,doc,1cm,1599.78,1456.58,-1227.35,2_0
2,5,0.4857,12280,49.9044,25.1188643,doc,1cm,1321.22,1217.75,-1031.9,2_0
2,5,0.3821,12280,50.5969,39.8107171,doc,1cm,1016.09,953.55,-797.88,2_0
2,5,0.3002,12280,51.6456,63.0957344,doc,1cm,784.39,745.82,-622.3,2_0
2,5,0.2321,12280,52.2321,100,doc,1cm,597.79,574.96,-476.69,2_0
2,5,0.1786,12280,52.9627,158.489319,doc,1cm,454.89,441.34,-365.4,2_0
2,5,0.1357,12280,53.5719,251.188643,doc,1cm,342.58,334.73,-276.88,2_0
2,5,0.102,12280,53.573,398.107171,doc,1cm,255.73,251.35,-206.48,2_0
2,5,0.0771,12280,52.7055,630.957344,doc,1cm,192.32,189.92,-153.47,2_0
2,5,0.0583,12280,50.6436,1000,doc,1cm,144.87,143.6,-112.36,2_0
2,5,0.0447,12280,47.5639,1584.89319,doc,1cm,110.77,110.11,-82.01,2_0
2,5,0.0349,12280,43.5635,2511.88643,doc,1cm,86.32,85.97,-59.67,2_0
2,5,0.0281,12280,39.2766,3981.07171,doc,1cm,69.4,69.22,-44.07,2_0
2,5,0.0234,12280,34.8563,6309.57344,doc,1cm,57.74,57.64,-33.1,2_0
2,5,0.0199,12280,30.9544,10000,doc,1cm,49.07,49.01,-25.31,2_0
2,5,0.0172,12280,27.7028,15848.9319,doc,1cm,42.39,42.35,-19.76,2_0
2,5,0.0152,12280,24.8871,25118.8643,doc,1cm,37.45,37.42,-15.8,2_0
2,5,0.0135,12280,22.5653,39810.7171,doc,1cm,33.25,33.23,-12.79,2_0
2,5,0.0123,12280,20.4678,63095.7344,doc,1cm,30.28,30.27,-10.61,2_0
2,5,0.0112,12280,18.757,100000,doc,1cm,27.57,27.56,-8.88,2_0
2,5,0.0103,12280,17.1937,158489.319,doc,1cm,25.35,25.34,-7.51,2_0
2,5,0.01,12280,16.7758,200000,doc,1cm,24.61,24.6,-7.12,2_0
2,5,0.5598,12280,47.4199,20,ngang,1cm,1548.21,1417.84,-1175.76,2_0
2,5,0.0587,12280,47.7741,25.1188643,ngang,1cm,145.88,144.72,-108.45,2_0
2,5,0.0868,12280,49.0664,39.8107171,ngang,1cm,216.95,214.27,-164.75,2_0
2,5,0.3022,12280,50.1828,63.0957344,ngang,1cm,789.95,752.78,-615.47,2_0
2,5,0.2323,12280,51.1503,100,ngang,1cm,598.33,576.3,-470.75,2_0
2,5,0.1793,12280,52.1748,158.489319,ngang,1cm,456.74,443.45,-363.35,2_0
2,5,0.1393,12280,52.9197,251.188643,ngang,1cm,351.93,343.83,-282.2,2_0
2,5,0.1047,12280,53.0052,398.107171,ngang,1cm,262.64,258.12,-210.59,2_0
2,5,0.0784,12280,52.1208,630.957344,ngang,1cm,195.62,193.18,-154.93,2_0
2,5,0.0592,12280,50.0493,1000,ngang,1cm,147.14,145.85,-113.16,2_0
2,5,0.0453,12280,46.7379,1584.89319,ngang,1cm,112.27,111.61,-82.03,2_0
2,5,0.0357,12280,42.6907,2511.88643,ngang,1cm,88.31,87.96,-60.08,2_0
2,5,0.0289,12280,38.3097,3981.07171,ngang,1cm,71.39,71.21,-44.4,2_0
2,5,0.0233,12280,33.9965,6309.57344,ngang,1cm,57.49,57.4,-32.25,2_0
2,5,0.02,12280,30.4013,10000,ngang,1cm,49.32,49.26,-25.03,2_0
2,5,0.0174,12280,27.5546,15848.9319,ngang,1cm,42.88,42.85,-19.89,2_0
2,5,0.0154,12280,25.4892,25118.8643,ngang,1cm,37.94,37.92,-16.37,2_0
2,5,0.0136,12280,23.8622,39810.7171,ngang,1cm,33.49,33.48,-13.58,2_0
2,5,0.0127,12280,22.1506,63095.7344,ngang,1cm,31.27,31.26,-11.82,2_0
2,5,0.0115,12280,20.6668,100000,ngang,1cm,28.31,28.3,-10.01,2_0
2,5,0.0104,12280,19.3232,158489.319,ngang,1cm,25.6,25.59,-8.49,2_0
2,5,0.01,12280,18.9327,200000,ngang,1cm,24.61,24.6,-8.0,2_0
3,5,0.6862,12280,2.0764,20,doc,1cm,1953.39,1952.92,-82.01,0_0
3,5,1.941,12280,2.3361,25.1188643,doc,1cm,7791.92,7778.51,-518.25,0_0
3,5,1.1066,12280,3.7411,39.8107171,doc,1cm,3490.28,3484.85,-292.01,0_0
3,5,1.8954,12280,4.4844,63.0957344,doc,1cm,7497.1,7452.23,-938.4,0_0
3,5,1.8399,12280,5.5717,100,doc,1cm,7149.76,7088.05,-1088.87,0_0
3,5,1.7788,12280,7.1453,158.489319,doc,1cm,6781.22,6692.1,-1292.08,0_0
3,5,1.6973,12280,9.0156,251.188643,doc,1cm,6310.85,6191.78,-1468.92,0_0
3,5,1.5995,12280,10.9956,398.107171,doc,1cm,5776.17,5633.08,-1579.81,0_0
3,5,1.4922,12280,12.9045,630.957344,doc,1cm,5223.85,5068.55,-1613.48,0_0
3,5,1.3755,12280,14.4893,1000,doc,1cm,4660.27,4510.01,-1556.65,0_0
3,5,1.2605,12280,15.641,1584.89319,doc,1cm,4139.31,4005.54,-1443.97,0_0
3,5,1.1547,12280,16.3338,2511.88643,doc,1cm,3687.54,3574.81,-1307.27,0_0
3,5,1.0586,12280,16.6822,3981.07171,doc,1cm,3298.22,3206.21,-1167.6,0_0
3,5,0.9756,12280,16.9867,6309.57344,doc,1cm,2976.93,2900.65,-1052.88,0_0
3,5,0.9044,12280,17.6315,10000,doc,1cm,2711.7,2644.67,-977.96,0_0
3,5,0.8423,12280,19.1789,15848.9319,doc,1cm,2487.78,2422.22,-956.97,0_0
3,5,0.7845,12280,22.2142,25118.8643,doc,1cm,2285.29,2212.73,-992.28,0_0
3,5,0.7234,12280,27.4271,39810.7171,doc,1cm,2077.2,1988.7,-1071.03,0_0
3,5,0.6466,12280,35.4628,63095.7344,doc,1cm,1823.92,1715.24,-1143.02,0_0
3,5,0.5438,12280,46.3857,100000,doc,1cm,1498.56,1381.07,-1122.04,0_0
3,5,0.4208,12280,58.4887,158489.319,doc,1cm,1128.46,1029.63,-958.63,0_0
3,5,0.3558,12280,64.775,200000,doc,1cm,940.79,859.26,-837.05,0_0
3,5,2.0028,12280,2.2041,20,ngang,1cm,8205.79,8192.27,-525.61,0_0
3,5,0.0541,12280,2.0827,25.1188643,ngang,1cm,134.32,134.32,-4.93,0_0
3,5,0.8771,12280,3.5972,39.8107171,ngang,1cm,2612.43,2609.78,-198.58,0_0
3,5,1.8951,12280,4.3597,63.0957344,ngang,1cm,7495.19,7452.79,-912.34,0_0
3,5,1.841,12280,5.3961,100,ngang,1cm,7156.53,7098.48,-1056.58,0_0
3,5,1.7771,12280,6.8672,158.489319,ngang,1cm,6771.17,6689.04,-1240.81,0_0
