sample,Vin,Vout,R1,phase,freq,type,length,Z,Re(Z),Im(Z),state
5,5,0.1655,12280,16.8139,6309.57344,ngang,1cm,420.38,419.11,-125.38,2_0
5,5,0.1532,12280,18.38,10000,ngang,1cm,388.15,386.86,-125.84,2_0
5,5,0.1399,12280,20.5786,15848.9319,ngang,1cm,353.48,352.15,-127.34,2_0
5,5,0.1253,12280,23.0548,25118.8643,ngang,1cm,315.65,314.32,-126.26,2_0
5,5,0.1097,12280,25.2171,39810.7171,ngang,1cm,275.47,274.26,-119.47,2_0
5,5,0.095,12280,26.6044,63095.7344,ngang,1cm,237.84,236.84,-108.12,2_0
5,5,0.0816,12280,27.0401,100000,ngang,1cm,203.73,202.98,-93.81,2_0
5,5,0.0705,12280,26.7374,158489.319,ngang,1cm,175.62,175.08,-79.9,2_0
5,5,0.0657,12280,26.4177,200000,ngang,1cm,163.51,163.04,-73.51,2_0
6,5,0.1175,12280,35.5679,20,doc,1cm,295.52,292.81,-174.43,0_0
6,5,0.1176,12280,27.3397,25.1188643,doc,1cm,295.78,294.15,-138.35,0_0
6,5,0.8806,12280,35.9937,39.8107171,doc,1cm,2625.08,2388.28,-1703.75,0_0
6,5,1.1767,12280,34.3485,63.0957344,doc,1cm,3779.43,3313.96,-2445.47,0_0
6,5,1.0026,12280,31.5581,100,doc,1cm,3079.98,2818.29,-1845.04,0_0
6,5,0.8838,12280,28.7014,158.489319,doc,1cm,2636.67,2477.75,-1445.49,0_0
6,5,0.7835,12280,25.925,251.188643,doc,1cm,2281.84,2184.86,-1132.75,0_0
6,5,0.7041,12280,23.6856,398.107171,doc,1cm,2012.7,1949.97,-911.75,0_0
6,5,0.6408,12280,22.2994,630.957344,doc,1cm,1805.15,1760.7,-766.32,0_0
6,5,0.5874,12280,21.9524,1000,doc,1cm,1634.7,1599.67,-677.64,0_0
6,5,0.5349,12280,22.7576,1584.89319,doc,1cm,1471.09,1440.96,-624.2,0_0
6,5,0.4823,12280,24.5426,2511.88643,doc,1cm,1310.99,1283.54,-590.08,0_0
6,5,0.4271,12280,27.0092,3981.07171,doc,1cm,1146.93,1121.89,-557.1,0_0
6,5,0.3608,12280,29.7719,6309.57344,doc,1cm,955.04,934.32,-500.04,0_0
6,5,0.3127,12280,32.2659,10000,doc,1cm,819.23,801.57,-456.49,0_0
6,5,0.2608,12280,34.2257,15848.9319,doc,1cm,675.77,662.41,-393.1,0_0
6,5,0.2149,12280,35.4624,25118.8643,doc,1cm,551.5,542.03,-328.61,0_0
6,5,0.1761,12280,35.7517,39810.7171,doc,1cm,448.29,441.96,-267.67,0_0
6,5,0.1444,12280,35.0037,63095.7344,doc,1cm,365.19,361.17,-213.35,0_0
6,5,0.12,12280,33.3113,100000,doc,1cm,301.97,299.47,-168.52,0_0
6,5,0.1011,12280,31.1184,158489.319,doc,1cm,253.43,251.89,-132.87,0_0
6,5,0.0936,12280,29.9676,200000,doc,1cm,234.27,233.05,-118.63,0_0
6,5,0.0118,12280,49.6612,20,doc,1cm,29.05,29.0,-22.16,1_0
6,5,0.9879,12280,40.5915,25.1188643,doc,1cm,3023.71,2634.37,-2136.35,1_0
6,5,0.7703,12280,48.6248,39.8107171,doc,1cm,2236.4,1951.28,-1731.12,1_0
6,5,0.623,12280,46.8037,63.0957344,doc,1cm,1747.87,1585.05,-1320.15,1_0
6,5,0.4909,12280,41.2109,100,doc,1cm,1336.91,1261.35,-921.57,1_0
6,5,0.3958,12280,39.1257,158.489319,doc,1cm,1055.65,1013.15,-694.34,1_0
6,5,0.2992,12280,34.3943,251.188643,doc,1cm,781.61,763.49,-458.76,1_0
6,5,0.2823,12280,29.073,398.107171,doc,1cm,734.82,723.23,-372.48,1_0
6,5,0.2506,12280,24.5771,630.957344,doc,1cm,647.95,641.47,-280.89,1_0
6,5,0.2278,12280,21.0491,1000,doc,1cm,586.18,582.28,-219.13,1_0
6,5,0.2112,12280,18.742,1584.89319,doc,1cm,541.58,538.94,-180.81,1_0
6,5,0.1974,12280,17.7728,2511.88643,doc,1cm,504.74,502.68,-159.75,1_0
6,5,0.1845,12280,18.0762,3981.07171,doc,1cm,470.49,468.65,-150.99,1_0
6,5,0.1704,12280,19.4756,6309.57344,doc,1cm,433.27,431.46,-148.93,1_0
6,5,0.1548,12280,21.695,10000,doc,1cm,392.34,390.5,-148.97,1_0
6,5,0.1381,12280,24.2184,15848.9319,doc,1cm,348.81,347.01,-146.4,1_0
6,5,0.1202,12280,26.5581,25118.8643,doc,1cm,302.48,300.87,-137.84,1_0
6,5,0.1034,12280,28.2228,39810.7171,doc,1cm,259.31,257.98,-124.58,1_0
6,5,0.0881,12280,28.8527,63095.7344,doc,1cm,220.25,219.25,-107.7,1_0
6,5,0.0749,12280,28.3693,100000,doc,1cm,186.75,186.05,-89.75,1_0
6,5,0.0644,12280,27.2961,158489.319,doc,1cm,160.23,159.75,-74.22,1_0
6,5,0.06,12280,26.5724,200000,doc,1cm,149.15,148.76,-67.35,1_0
6,5,1.02,12280,42.9665,20,ngang,1cm,3147.14,2683.31,-2297.81,1_0
6,5,0.8155,12280,48.5228,25.1188643,ngang,1cm,2393.2,2067.7,-1851.32,1_0
6,5,0.7164,12280,47.1355,39.8107171,ngang,1cm,2053.74,1825.6,-1562.07,1_0
6,5,0.5714,12280,44.7309,63.0957344,ngang,1cm,1584.43,1461.0,-1161.01,1_0
6,5,0.4579,12280,40.9121,100,ngang,1cm,1237.98,1174.21,-846.58,1_0
6,5,0.3752,12280,36.4879,158.489319,ngang,1cm,996.25,963.07,-619.19,1_0
6,5,0.3177,12280,31.9398,251.188643,ngang,1cm,833.21,815.29,-460.6,1_0
6,5,0.2771,12280,27.6959,398.107171,ngang,1cm,720.49,710.35,-349.54,1_0
6,5,0.2472,12280,24.1978,630.957344,ngang,1cm,638.7,632.6,-272.79,1_0
6,5,0.2247,12280,21.6834,1000,ngang,1cm,577.83,573.82,-221.99,1_0
6,5,0.2066,12280,20.253,1584.89319,ngang,1cm,529.28,526.34,-190.06,1_0
6,5,0.191,12280,20.021,2511.88643,ngang,1cm,487.73,485.3,-172.75,1_0
6,5,0.1757,12280,20.9523,3981.07171,ngang,1cm,447.24,445.0,-164.93,1_0
6,5,0.1591,12280,22.8814,6309.57344,ngang,1cm,403.59,401.44,-161.22,1_0
6,5,0.1415,12280,25.3567,10000,ngang,1cm,357.65,355.58,-156.72,1_0
6,5,0.1228,12280,27.915,15848.9319,ngang,1cm,309.19,307.33,-147.51,1_0
6,5,0.1044,12280,29.9511,25118.8643,ngang,1cm,261.87,260.35,-132.76,1_0
6,5,0.0877,12280,31.0257,39810.7171,ngang,1cm,219.24,218.09,-114.42,1_0
6,5,0.0733,12280,30.8226,63095.7344,ngang,1cm,182.7,181.92,-94.6,1_0
6,5,0.0618,12280,29.5676,100000,ngang,1cm,153.68,153.17,-76.53,1_0
6,5,0.053,12280,27.5368,158489.319,ngang,1cm,131.56,131.24,-61.32,1_0
6,5,0.0495,12280,26.4166,200000,ngang,1cm,122.79,122.53,-55.06,1_0
6,5,1.1647,12280,48.439,20,doc,1cm,3729.18,2944.04,-2872.26,2_0
6,5,1.0375,12280,48.9558,25.1188643,doc,1cm,3215.27,2620.32,-2494.04,2_0
6,5,0.8176,12280,49.3301,39.8107171,doc,1cm,2400.57,2064.2,-1871.96,2_0
6,5,0.6435,12280,48.6626,63.0957344,doc,1cm,1813.88,1626.43,-1401.74,2_0
6,5,0.5033,12280,46.3645,100,doc,1cm,1374.46,1275.88,-1026.88,2_0
6,5,0.3993,12280,43.1262,158.489319,doc,1cm,1065.8,1014.02,-753.42,2_0
6,5,0.3223,12280,39.0399,251.188643,doc,1cm,846.11,819.1,-551.51,2_0
6,5,0.1666,12280,34.4436,398.107171,doc,1cm,423.27,418.02,-244.59,2_0
6,5,0.2289,12280,29.8308,630.957344,doc,1cm,589.15,581.38,-303.09,2_0
6,5,0.2014,12280,25.7565,1000,doc,1cm,515.4,510.94,-231.35,2_0
6,5,0.1807,12280,22.4848,1584.89319,doc,1cm,460.44,457.72,-181.62,2_0
6,5,0.1648,12280,20.3586,2511.88643,doc,1cm,418.54,416.7,-149.91,2_0
6,5,0.1525,12280,18.3462,3981.07171,doc,1cm,386.32,385.05,-125.01,2_0
6,5,0.1416,12280,17.67,6309.57344,doc,1cm,357.91,356.89,-111.49,2_0
6,5,0.1315,12280,17.8957,10000,doc,1cm,331.69,330.79,-104.4,2_0
6,5,0.1214,12280,18.9658,15848.9319,doc,1cm,305.58,304.73,-101.5,2_0
6,5,0.1105,12280,20.7196,25118.8643,doc,1cm,277.52,276.69,-100.11,2_0
6,5,0.099,12280,22.7143,39810.7171,doc,1cm,248.06,247.26,-97.41,2_0
6,5,0.0871,12280,24.4225,63095.7344,doc,1cm,217.71,217.0,-91.32,2_0
6,5,0.076,12280,25.3959,100000,doc,1cm,189.54,188.96,-82.29,2_0
6,5,0.0658,12280,25.621,158489.319,doc,1cm,163.76,163.32,-71.57,2_0
6,5,0.0614,12280,25.4299,200000,doc,1cm,152.67,152.3,-66.21,2_0
6,5,0.934,12280,51.911,20,ngang,1cm,2820.84,2318.57,-2244.36,2_0
6,5,0.8192,12280,52.1018,25.1188643,ngang,1cm,2406.18,2037.47,-1923.1,2_0
6,5,0.6346,12280,39.4665,39.8107171,ngang,1cm,1785.15,1659.04,-1207.93,2_0
6,5,0.4945,12280,50.4557,63.0957344,ngang,1cm,1347.79,1238.04,-1059.61,2_0
6,5,0.3824,12280,47.4538,100,ngang,1cm,1016.95,961.03,-766.74,2_0
6,5,0.3001,12280,43.4895,158.489319,ngang,1cm,784.11,755.85,-553.46,2_0
6,5,0.2064,12280,38.7683,251.188643,ngang,1cm,528.74,518.45,-338.64,2_0
6,5,0.2014,12280,33.7635,398.107171,ngang,1cm,515.4,507.88,-294.12,2_0
6,5,0.1736,12280,28.8734,630.957344,ngang,1cm,441.7,437.63,-218.93,2_0
6,5,0.1541,12280,24.6206,1000,ngang,1cm,390.5,388.18,-166.87,2_0
6,5,0.1395,12280,21.2274,1584.89319,ngang,1cm,352.45,351.03,-130.75,2_0
6,5,0.1284,12280,18.9159,2511.88643,ngang,1cm,323.66,322.71,-107.38,2_0
6,5,0.1194,12280,17.6427,3981.07171,ngang,1cm,300.42,299.71,-93.06,2_0
6,5,0.1113,12280,17.4898,6309.57344,ngang,1cm,279.58,278.97,-85.75,2_0
6,5,0.1033,12280,18.23,10000,ngang,1cm,259.06,258.49,-82.57,2_0
6,5,0.0949,12280,19.8471,15848.9319,ngang,1cm,237.58,237.02,-82.03,2_0
6,5,0.0857,12280,21.8901,25118.8643,ngang,1cm,214.15,213.6,-81.03,2_0
6,5,0.0758,12280,23.8925,39810.7171,ngang,1cm,189.03,188.52,-77.53,2_0
6,5,0.0663,12280,25.2481,63095.7344,ngang,1cm,165.02,164.59,-71.15,2_0
6,5,0.0575,12280,25.6092,100000,ngang,1cm,142.86,142.53,-62.32,2_0
6,5,0.0498,12280,25.1596,158489.319,ngang,1cm,123.54,123.3,-52.95,2_0
6,5,0.0465,12280,24.6715,200000,ngang,1cm,115.28,115.07,-48.49,2_0
7,5,1.6502,12280,42.3188,20,doc,1cm,6049.45,4372.89,-4394.94,0_0
7,5,1.4112,12280,42.2196,25.1188643,doc,1cm,4828.78,3759.57,-3520.15,0_0
7,5,1.1443,12280,41.6232,39.8107171,doc,1cm,3644.48,3051.16,-2628.42,0_0
7,5,0.9392,12280,40.0309,63.0957344,doc,1cm,2840.17,2505.55,-1984.49,0_0
7,5,0.7716,12280,37.0745,100,doc,1cm,2240.86,2060.9,-1469.25,0_0
7,5,0.65,12280,33.6794,158.489319,doc,1cm,1834.94,1734.81,-1105.85,0_0
7,5,0.5598,12280,30.4152,251.188643,doc,1cm,1548.21,1489.91,-849.42,0_0
7,5,0.4932,12280,27.0966,398.107171,doc,1cm,1343.86,1308.92,-661.47,0_0
7,5,0.4418,12280,24.5648,630.957344,doc,1cm,1190.23,1167.72,-532.51,0_0
7,5,0.4028,12280,23.0645,1000,doc,1cm,1075.96,1059.78,-451.58,0_0
7,5,0.3673,12280,22.9067,1584.89319,doc,1cm,973.61,960.62,-403.56,0_0
7,5,0.3336,12280,24.0283,2511.88643,doc,1cm,877.89,866.37,-378.01,0_0
7,5,0.2987,12280,26.2414,3981.07171,doc,1cm,780.22,769.47,-361.85,0_0
7,5,0.2607,12280,29.0743,6309.57344,doc,1cm,675.5,665.73,-341.32,0_0
7,5,0.222,12280,31.8807,10000,doc,1cm,570.57,562.29,-310.79,0_0
7,5,0.185,12280,34.0744,15848.9319,doc,1cm,471.82,465.41,-270.79,0_0
7,5,0.1515,12280,35.3225,25118.8643,doc,1cm,383.71,379.19,-226.1,0_0
7,5,0.1238,12280,35.517,39810.7171,doc,1cm,311.77,308.76,-183.94,0_0
7,5,0.1018,12280,34.5034,63095.7344,doc,1cm,255.22,253.31,-146.48,0_0
7,5,0.0848,12280,32.5076,100000,doc,1cm,211.86,210.69,-115.19,0_0
7,5,0.072,12280,30.0605,158489.319,doc,1cm,179.42,178.7,-90.82,0_0
7,5,0.0669,12280,28.7766,200000,doc,1cm,166.53,165.96,-80.98,0_0
7,5,0.3682,12280,41.5989,20,ngang,1cm,976.19,935.61,-670.6,0_0
7,5,1.3916,12280,42.4951,25.1188643,ngang,1cm,4735.85,3697.35,-3461.3,0_0
7,5,1.0243,12280,42.2352,39.8107171,ngang,1cm,3163.82,2707.92,-2289.39,0_0
7,5,0.3644,12280,41.219,63.0957344,ngang,1cm,965.32,926.31,-658.42,0_0
7,5,0.7611,12280,38.9203,100,ngang,1cm,2204.89,2015.22,-1493.48,0_0
7,5,0.6332,12280,36.1733,158.489319,ngang,1cm,1780.64,1673.4,-1130.99,0_0
7,5,0.5341,12280,33.0538,251.188643,ngang,1cm,1468.63,1407.54,-859.57,0_0
7,5,0.4626,12280,29.8033,398.107171,ngang,1cm,1251.98,1215.79,-665.91,0_0
7,5,0.405,12280,26.7105,630.957344,ngang,1cm,1082.35,1060.6,-518.76,0_0
7,5,0.3633,12280,24.2508,1000,ngang,1cm,962.18,948.01,-419.9,0_0
7,5,0.3301,12280,22.7434,1584.89319,ngang,1cm,868.03,857.91,-355.13,0_0
7,5,0.3016,12280,22.5338,2511.88643,ngang,1cm,788.28,780.12,-318.16,0_0
7,5,0.2737,12280,23.5061,3981.07171,ngang,1cm,711.13,703.96,-297.04,0_0
7,5,0.2446,12280,25.4601,6309.57344,ngang,1cm,631.64,625.05,-282.53,0_0
7,5,0.2147,12280,27.8714,10000,ngang,1cm,550.96,545.01,-266.23,0_0
7,5,0.184,12280,30.17,15848.9319,ngang,1cm,469.17,464.16,-242.2,0_0
7,5,0.1549,12280,31.9655,25118.8643,ngang,1cm,392.6,388.69,-212.36,0_0
7,5,0.129,12280,32.9206,39810.7171,ngang,1cm,325.21,322.38,-179.86,0_0
7,5,0.1074,12280,32.8751,63095.7344,ngang,1cm,269.56,267.63,-148.47,0_0
7,5,0.0897,12280,32.0116,100000,ngang,1cm,224.33,223.05,-120.41,0_0
7,5,0.0756,12280,30.4668,158489.319,ngang,1cm,188.52,187.71,-96.64,0_0
7,5,0.0701,12280,29.526,200000,ngang,1cm,174.61,173.95,-86.95,0_0
7,5,0.8724,12280,53.2711,20,doc,1cm,2595.47,2152.09,-2089.73,1_0
7,5,0.7936,12280,44.6418,25.1188643,doc,1cm,2316.8,2051.15,-1713.39,1_0
7,5,0.6067,12280,52.4609,39.8107171,doc,1cm,1695.83,1510.12,-1362.99,1_0
7,5,0.4678,12280,50.701,63.0957344,doc,1cm,1267.5,1169.67,-998.71,1_0
7,5,0.361,12280,47.2584,100,doc,1cm,955.61,906.64,-717.75,1_0
7,5,0.2815,12280,42.8256,158.489319,doc,1cm,732.61,708.66,-510.51,1_0
7,5,0.2308,12280,37.5566,251.188643,doc,1cm,594.28,582.0,-371.95,1_0
7,5,0.1942,12280,32.0059,398.107171,doc,1cm,496.23,489.94,-270.18,1_0
7,5,0.1691,12280,26.8737,630.957344,doc,1cm,429.85,426.49,-199.54,1_0
7,5,0.151,12280,22.49,1000,doc,1cm,382.4,380.54,-150.1,1_0
7,5,0.1392,12280,19.4614,1584.89319,doc,1cm,351.67,350.48,-120.12,1_0
7,5,0.1303,12280,17.6288,2511.88643,doc,1cm,328.58,327.73,-101.91,1_0
7,5,0.1218,12280,17.055,3981.07171,doc,1cm,306.61,305.92,-91.96,1_0
7,5,0.1132,12280,17.5548,6309.57344,doc,1cm,284.46,283.83,-87.59,1_0
7,5,0.1044,12280,18.9479,10000,doc,1cm,261.87,261.25,-86.64,1_0
7,5,0.0946,12280,20.9121,15848.9319,doc,1cm,236.82,236.2,-85.94,1_0
7,5,0.0842,12280,23.1302,25118.8643,doc,1cm,210.34,209.74,-83.81,1_0
7,5,0.0735,12280,25.1478,39810.7171,doc,1cm,183.21,182.68,-78.79,1_0
7,5,0.064,12280,26.5815,63095.7344,doc,1cm,159.22,158.78,-71.97,1_0
7,5,0.0554,12280,27.1183,100000,doc,1cm,137.59,137.24,-63.26,1_0
7,5,0.0475,12280,26.8684,158489.319,doc,1cm,117.78,117.53,-53.63,1_0
7,5,0.0442,12280,26.4687,200000,doc,1cm,109.52,109.31,-49.16,1_0
7,5,0.2327,12280,49.5504,20,ngang,1cm,599.41,578.53,-461.79,1_0
7,5,1.097,12280,50.3645,25.1188643,ngang,1cm,3451.49,2737.22,-2700.87,1_0
7,5,0.8583,12280,51.143,39.8107171,ngang,1cm,2544.83,2144.61,-2016.42,1_0
7,5,0.6716,12280,51.1135,63.0957344,ngang,1cm,1905.38,1680.84,-1511.57,1_0
7,5,0.519,12280,49.7092,100,ngang,1cm,1422.3,1303.11,-1109.24,1_0
7,5,0.404,12280,47.2537,158.489319,ngang,1cm,1079.44,1016.85,-812.47,1_0
7,5,0.3177,12280,43.7727,251.188643,ngang,1cm,833.21,800.88,-591.7,1_0
7,5,0.2554,12280,39.2534,398.107171,ngang,1cm,661.03,644.48,-429.78,1_0
7,5,0.2111,12280,34.3162,630.957344,ngang,1cm,541.32,532.75,-313.6,1_0
7,5,0.1622,12280,29.2054,1000,ngang,1cm,411.72,408.11,-205.82,1_0
7,5,0.1597,12280,24.4579,1584.89319,ngang,1cm,405.16,402.69,-172.23,1_0
7,5,0.1449,12280,20.5371,2511.88643,ngang,1cm,366.5,365.06,-131.89,1_0
7,5,0.1339,12280,17.6378,3981.07171,ngang,1cm,337.91,337.01,-104.92,1_0
7,5,0.1253,12280,15.7885,6309.57344,ngang,1cm,315.65,315.02,-87.92,1_0
7,5,0.1179,12280,14.9826,10000,ngang,1cm,296.56,296.05,-78.39,1_0
7,5,0.1107,12280,15.0093,15848.9319,ngang,1cm,278.03,277.59,-73.52,1_0
7,5,0.1032,12280,15.5919,25118.8643,ngang,1cm,258.8,258.39,-70.92,1_0
7,5,0.0954,12280,16.4869,39810.7171,ngang,1cm,238.86,238.47,-68.99,1_0
7,5,0.0874,12280,17.2542,63095.7344,ngang,1cm,218.47,218.11,-65.85,1_0
7,5,0.0799,12280,17.7733,100000,ngang,1cm,199.42,199.1,-61.76,1_0
7,5,0.0727,12280,18.2041,158489.319,ngang,1cm,181.19,180.91,-57.35,1_0
7,5,0.0693,12280,18.3598,200000,ngang,1cm,172.59,172.34,-55.05,1_0
7,5,0.0235,12280,49.4855,20,doc,1cm,57.99,57.79,-44.15,2_0
7,5,0.7759,12280,56.0188,25.1188643,doc,1cm,2255.64,1892.3,-1857.68,2_0
7,5,0.5219,12280,56.9513,39.8107171,doc,1cm,1431.17,1279.53,-1197.71,2_0
7,5,0.4442,12280,57.2039,63.0957344,doc,1cm,1197.33,1090.18,-1005.93,2_0
7,5,0.3315,12280,56.0096,100,doc,1cm,871.98,817.04,-725.65,2_0
7,5,0.249,12280,54.0488,158.489319,doc,1cm,643.6,615.47,-524.42,2_0
7,5,0.1876,12280,51.1616,251.188643,doc,1cm,478.71,464.61,-376.05,2_0
7,5,0.1439,12280,47.2942,398.107171,doc,1cm,363.89,356.85,-270.03,2_0
7,5,0.1133,12280,42.6098,630.957344,doc,1cm,284.72,281.17,-194.78,2_0
7,5,0.0918,12280,37.2663,1000,doc,1cm,229.68,227.89,-140.58,2_0
7,5,0.0769,12280,31.7418,1584.89319,doc,1cm,191.82,190.9,-102.01,2_0
7,5,0.0668,12280,26.4018,2511.88643,doc,1cm,166.28,165.8,-74.73,2_0
7,5,0.0598,12280,21.8036,3981.07171,doc,1cm,148.65,148.38,-55.78,2_0
7,5,0.0549,12280,17.8438,6309.57344,doc,1cm,136.33,136.18,-42.19,2_0
7,5,0.0513,12280,14.8885,10000,doc,1cm,127.3,127.21,-33.02,2_0
7,5,0.0487,12280,13.0133,15848.9319,doc,1cm,120.78,120.72,-27.45,2_0
7,5,0.0464,12280,11.9578,25118.8643,doc,1cm,115.03,114.98,-24.05,2_0
7,5,0.0441,12280,11.5318,39810.7171,doc,1cm,109.27,109.23,-22.03,2_0
7,5,0.042,12280,11.4011,63095.7344,doc,1cm,104.03,103.99,-20.73,2_0
7,5,0.04,12280,11.5903,100000,doc,1cm,99.03,99.0,-20.05,2_0
7,5,0.0379,12280,11.9527,158489.319,doc,1cm,93.79,93.76,-19.57,2_0
7,5,0.0368,12280,12.327,200000,doc,1cm,91.05,91.02,-19.58,2_0
8,5,1.7407,12280,35.021,20,doc,1cm,6558.4,5057.39,-4452.75,0_0
8,5,0.0059,12280,40.141,25.1188643,doc,1cm,14.51,14.5,-9.36,0_0
8,5,1.2672,12280,40.9497,39.8107171,doc,1cm,4168.78,3409.54,-2993.5,0_0
8,5,1.0476,12280,39.9753,63.0957344,doc,1cm,3254.86,2813.64,-2286.98,0_0
8,5,0.8607,12280,37.595,100,doc,1cm,2553.43,2312.04,-1703.95,0_0
8,5,0.7256,12280,34.6744,158.489319,doc,1cm,2084.59,1947.12,-1295.87,0_0
8,5,0.6212,12280,31.7777,251.188643,doc,1cm,1742.11,1661.33,-999.07,0_0
8,5,0.5447,12280,29.1876,398.107171,doc,1cm,1501.34,1450.73,-794.01,0_0
8,5,0.4823,12280,27.2279,630.957344,doc,1cm,1310.99,1277.49,-646.91,0_0
8,5,0.4305,12280,26.2889,1000,doc,1cm,1156.92,1132.72,-548.96,0_0
8,5,0.385,12280,26.4643,1584.89319,doc,1cm,1024.44,1005.36,-485.42,0_0
8,5,0.3404,12280,27.5665,2511.88643,doc,1cm,897.1,881.38,-437.69,0_0
8,5,0.296,12280,29.2152,3981.07171,doc,1cm,772.72,759.76,-394.18,0_0
8,5,0.253,12280,30.8686,6309.57344,doc,1cm,654.48,644.21,-348.16,0_0
8,5,0.2137,12280,32.1116,10000,doc,1cm,548.28,540.54,-300.18,0_0
8,5,0.1796,12280,32.8649,15848.9319,doc,1cm,457.53,451.92,-254.39,0_0
8,5,0.15,12280,33.1105,25118.8643,doc,1cm,379.79,375.88,-211.69,0_0
8,5,0.1252,12280,32.7988,39810.7171,doc,1cm,315.39,312.75,-173.77,0_0
8,5,0.105,12280,31.8323,63095.7344,doc,1cm,263.41,261.67,-140.98,0_0
8,5,0.0888,12280,30.09,100000,doc,1cm,222.04,220.93,-112.77,0_0
8,5,0.0762,12280,27.9964,158489.319,doc,1cm,190.04,189.34,-90.26,0_0
8,5,0.0713,12280,26.875,200000,doc,1cm,177.65,177.08,-81.21,0_0
8,5,1.566,12280,36.2925,20,ngang,1cm,5600.02,4452.48,-3837.64,0_0
8,5,1.6057,12280,36.1974,25.1188643,ngang,1cm,5809.15,4577.33,-3982.37,0_0
8,5,1.3398,12280,34.8225,39.8107171,ngang,1cm,4495.04,3812.01,-2973.83,0_0
8,5,1.1426,12280,32.6229,63.0957344,ngang,1cm,3637.46,3244.2,-2267.18,0_0
8,5,0.9847,12280,29.6178,100,ngang,1cm,3011.51,2788.81,-1716.35,0_0
8,5,0.8626,12280,26.4718,158.489319,ngang,1cm,2560.24,2431.66,-1309.97,0_0
8,5,0.7753,12280,23.6755,251.188643,ngang,1cm,2253.58,2174.02,-1033.23,0_0
8,5,0.7061,12280,21.5175,398.107171,ngang,1cm,2019.35,1966.81,-840.05,0_0
8,5,0.6516,12280,20.2667,630.957344,ngang,1cm,1840.14,1801.66,-717.61,0_0
8,5,0.6029,12280,20.1144,1000,ngang,1cm,1683.75,1652.29,-646.14,0_0
8,5,0.554,12280,21.0329,1584.89319,ngang,1cm,1530.17,1502.08,-606.29,0_0
8,5,0.5047,12280,23.1443,2511.88643,ngang,1cm,1378.71,1351.51,-590.86,0_0
8,5,0.451,12280,26.1409,3981.07171,ngang,1cm,1217.47,1190.88,-576.72,0_0
8,5,0.3944,12280,29.611,6309.57344,ngang,1cm,1051.6,1026.62,-550.73,0_0
8,5,0.3341,12280,33.1323,10000,ngang,1cm,879.3,857.85,-502.48,0_0
8,5,0.2764,12280,36.1527,15848.9319,ngang,1cm,718.56,701.77,-438.26,0_0
8,5,0.2242,12280,38.3898,25118.8643,ngang,1cm,576.48,564.45,-367.01,0_0
8,5,0.1801,12280,39.6054,39810.7171,ngang,1cm,458.85,450.8,-298.14,0_0
8,5,0.144,12280,39.4728,63095.7344,ngang,1cm,364.15,359.12,-235.09,0_0
8,5,0.1157,12280,38.0979,100000,ngang,1cm,290.89,287.9,-181.85,0_0
8,5,0.0945,12280,35.7425,158489.319,ngang,1cm,236.56,234.81,-139.81,0_0
8,5,0.0858,12280,34.3189,200000,ngang,1cm,214.4,213.07,-122.24,0_0
8,5,1.1035,12280,45.0974,20,doc,1cm,3477.73,2864.92,-2604.25,1_0
8,5,0.9619,12280,51.196,25.1188643,doc,1cm,2925.17,2396.86,-2313.14,1_0
8,5,0.7644,12280,50.8103,39.8107171,doc,1cm,2216.18,1915.44,-1752.74,1_0
8,5,0.5971,12280,49.5139,63.0957344,doc,1cm,1665.35,1502.79,-1298.14,1_0
8,5,0.4124,12280,46.6674,100,doc,1cm,1103.9,1039.85,-824.45,1_0
8,5,0.3669,12280,42.7296,158.489319,doc,1cm,972.47,930.18,-681.21,1_0
8,5,0.2963,12280,37.9866,251.188643,doc,1cm,773.55,752.16,-492.13,1_0
8,5,0.2492,12280,32.919,398.107171,doc,1cm,644.14,632.89,-362.0,1_0
8,5,0.2142,12280,28.1766,630.957344,doc,1cm,549.62,543.58,-268.17,1_0
8,5,0.193,12280,24.1762,1000,doc,1cm,493.04,489.44,-208.5,1_0
8,5,0.1757,12280,21.23,1584.89319,doc,1cm,447.24,444.95,-166.99,1_0
8,5,0.1606,12280,19.4331,2511.88643,doc,1cm,407.52,405.93,-139.54,1_0
8,5,0.1491,12280,18.7143,3981.07171,doc,1cm,377.45,376.18,-124.41,1_0
8,5,0.1379,12280,18.8994,6309.57344,doc,1cm,348.29,347.19,-115.65,1_0
8,5,0.1263,12280,19.7834,10000,doc,1cm,318.23,317.23,-110.16,1_0
8,5,0.1139,12280,21.1012,15848.9319,doc,1cm,286.26,285.34,-105.12,1_0
8,5,0.1009,12280,22.5029,25118.8643,doc,1cm,252.91,252.1,-98.48,1_0
8,5,0.0883,12280,23.6302,39810.7171,doc,1cm,220.76,220.08,-89.8,1_0
8,5,0.0783,12280,24.1681,63095.7344,doc,1cm,195.36,194.81,-81.03,1_0
8,5,0.0685,12280,23.9943,100000,doc,1cm,170.57,170.15,-70.16,1_0
8,5,0.0595,12280,23.3533,158489.319,doc,1cm,147.89,147.59,-59.21,1_0
8,5,0.056,12280,22.8914,200000,doc,1cm,139.09,138.84,-54.62,1_0
8,5,1.0439,12280,44.8973,20,ngang,1cm,3240.34,2712.36,-2419.95,1_0
8,5,0.9237,12280,50.6124,25.1188643,ngang,1cm,2782.68,2312.5,-2192.58,1_0
