sample,Vin,Vout,R1,phase,freq,type,length,Z,Re(Z),Im(Z),state
3,5,0.424,12280,20.9496,2511.88643,ngang,1cm,1137.83,1122.78,-438.65,0_0
3,5,0.3863,12280,24.0664,3981.07171,ngang,1cm,1028.19,1012.19,-447.34,0_0
3,5,0.3418,12280,28.1453,6309.57344,ngang,1cm,901.06,884.55,-447.88,0_0
3,5,0.2922,12280,32.6233,10000,ngang,1cm,762.19,746.62,-427.52,0_0
3,5,0.2414,12280,36.6956,15848.9319,ngang,1cm,622.95,610.03,-383.05,0_0
3,5,0.1931,12280,39.5238,25118.8643,ngang,1cm,493.31,484.02,-320.43,0_0
3,5,0.152,12280,40.5914,39810.7171,ngang,1cm,385.02,379.09,-254.41,0_0
3,5,0.1202,12280,39.6666,63095.7344,ngang,1cm,302.48,298.99,-195.56,0_0
3,5,0.0965,12280,37.1408,100000,ngang,1cm,241.67,239.7,-147.58,0_0
3,5,0.0796,12280,33.6943,158489.319,ngang,1cm,198.66,197.56,-111.38,0_0
3,5,0.0733,12280,31.8032,200000,ngang,1cm,182.7,181.87,-97.28,0_0
3,5,1.1982,12280,37.0775,20,doc,1cm,3870.24,3314.41,-2628.24,1_0
3,5,0.9893,12280,42.3951,25.1188643,doc,1cm,3029.05,2609.13,-2193.34,1_0
3,5,0.8048,12280,39.2719,39.8107171,doc,1cm,2355.77,2135.07,-1610.91,1_0
3,5,0.6698,12280,35.0754,63.0957344,doc,1cm,1899.48,1783.65,-1183.61,1_0
3,5,0.5694,12280,29.9708,100,doc,1cm,1578.17,1519.17,-856.49,1_0
3,5,0.5004,12280,24.9955,158.489319,doc,1cm,1365.66,1334.72,-626.72,1_0
3,5,0.4526,12280,20.8705,251.188643,doc,1cm,1222.22,1204.89,-471.98,1_0
3,5,0.4185,12280,17.5249,398.107171,doc,1cm,1121.72,1111.42,-365.25,1_0
3,5,0.3934,12280,15.24,630.957344,doc,1cm,1048.7,1041.9,-297.27,1_0
3,5,0.3732,12280,14.0887,1000,doc,1cm,990.51,985.33,-259.2,1_0
3,5,0.3555,12280,13.9203,1584.89319,doc,1cm,939.94,935.4,-242.26,1_0
3,5,0.3373,12280,14.7734,2511.88643,doc,1cm,888.34,883.79,-241.67,1_0
3,5,0.3167,12280,16.636,3981.07171,doc,1cm,830.41,825.41,-252.29,1_0
3,5,0.2932,12280,19.4592,6309.57344,doc,1cm,764.96,759.2,-268.68,1_0
3,5,0.2659,12280,23.0123,10000,doc,1cm,689.73,683.26,-282.12,1_0
3,5,0.2345,12280,26.9346,15848.9319,doc,1cm,604.27,597.56,-284.01,1_0
3,5,0.2012,12280,30.7299,25118.8643,doc,1cm,514.87,508.6,-270.8,1_0
3,5,0.1677,12280,33.855,39810.7171,doc,1cm,426.16,421.01,-242.7,1_0
3,5,0.1376,12280,35.7766,63095.7344,doc,1cm,347.51,343.71,-206.64,1_0
3,5,0.1119,12280,36.2659,100000,doc,1cm,281.12,278.57,-168.57,1_0
3,5,0.0913,12280,35.5684,158489.319,doc,1cm,228.4,226.79,-134.38,1_0
3,5,0.0827,12280,34.8708,200000,doc,1cm,206.53,205.25,-119.33,1_0
3,5,0.5484,12280,60.0527,20,doc,1cm,1512.79,1328.41,-1293.09,2_0
3,5,0.4712,12280,60.3734,25.1188643,doc,1cm,1277.68,1144.48,-1098.57,2_0
3,5,0.3499,12280,60.794,39.8107171,doc,1cm,924.02,853.16,-800.88,2_0
3,5,0.2563,12280,60.726,63.0957344,doc,1cm,663.48,626.88,-576.47,2_0
3,5,0.187,12280,57.2305,100,doc,1cm,477.12,460.01,-401.89,2_0
3,5,0.1367,12280,57.0235,158.489319,doc,1cm,345.17,336.26,-290.06,2_0
3,5,0.101,12280,53.4089,251.188643,doc,1cm,253.17,248.91,-204.0,2_0
3,5,0.0765,12280,48.6687,398.107171,doc,1cm,190.8,188.76,-143.96,2_0
3,5,0.06,12280,43.0332,630.957344,doc,1cm,149.15,148.16,-102.34,2_0
3,5,0.0489,12280,37.3236,1000,doc,1cm,121.28,120.78,-73.96,2_0
3,5,0.0413,12280,31.6618,1584.89319,doc,1cm,102.28,102.02,-54.0,2_0
3,5,0.0301,12280,26.8659,2511.88643,doc,1cm,74.37,74.27,-33.77,2_0
3,5,0.0323,12280,22.615,3981.07171,doc,1cm,79.84,79.76,-30.87,2_0
3,5,0.0294,12280,19.3557,6309.57344,doc,1cm,72.63,72.58,-24.2,2_0
3,5,0.0272,12280,16.9537,10000,doc,1cm,67.17,67.14,-19.68,2_0
3,5,0.0255,12280,15.2075,15848.9319,doc,1cm,62.95,62.93,-16.59,2_0
3,5,0.0238,12280,14.1266,25118.8643,doc,1cm,58.73,58.71,-14.4,2_0
3,5,0.0224,12280,13.7184,39810.7171,doc,1cm,55.26,55.25,-13.16,2_0
3,5,0.0212,12280,13.7041,63095.7344,doc,1cm,52.29,52.28,-12.44,2_0
3,5,0.02,12280,13.9836,100000,doc,1cm,49.32,49.31,-11.96,2_0
3,5,0.0187,12280,14.7732,158489.319,doc,1cm,46.1,46.09,-11.8,2_0
3,5,0.0181,12280,15.377,200000,doc,1cm,44.62,44.6,-11.87,2_0
4,5,0.0059,12280,32.1503,20,doc,1cm,14.51,14.5,-7.73,0_0
4,5,0.2092,12280,37.4386,25.1188643,doc,1cm,536.23,526.31,-333.95,0_0
4,5,0.9878,12280,35.266,39.8107171,doc,1cm,3023.32,2717.13,-1955.17,0_0
4,5,0.842,12280,32.121,63.0957344,doc,1cm,2486.71,2314.06,-1479.65,0_0
4,5,0.7322,12280,28.149,100,doc,1cm,2106.8,2011.09,-1111.59,0_0
4,5,0.6532,12280,24.4887,158.489319,doc,1cm,1845.33,1789.62,-853.32,0_0
4,5,0.5948,12280,21.5408,251.188643,doc,1cm,1658.07,1623.28,-676.5,0_0
4,5,0.5498,12280,19.5016,398.107171,doc,1cm,1517.13,1493.32,-560.12,0_0
4,5,0.5013,12280,18.596,630.957344,doc,1cm,1368.39,1350.89,-478.8,0_0
4,5,0.4692,12280,18.9253,1000,doc,1cm,1271.69,1256.15,-449.61,0_0
4,5,0.4335,12280,20.6456,1584.89319,doc,1cm,1165.75,1150.36,-444.12,0_0
4,5,0.4062,12280,23.8316,2511.88643,doc,1cm,1085.84,1068.28,-469.82,0_0
4,5,0.3553,12280,28.0715,3981.07171,doc,1cm,939.37,921.48,-466.81,0_0
4,5,0.3041,12280,32.8681,6309.57344,doc,1cm,795.24,778.02,-449.6,0_0
4,5,0.2511,12280,37.2403,10000,doc,1cm,649.31,634.85,-404.53,0_0
4,5,0.2006,12280,40.3706,15848.9319,doc,1cm,513.27,502.8,-339.32,0_0
4,5,0.1576,12280,41.9098,25118.8643,doc,1cm,399.66,392.87,-270.99,0_0
4,5,0.1232,12280,41.7483,39810.7171,doc,1cm,310.22,306.17,-209.03,0_0
4,5,0.0974,12280,39.8625,63095.7344,doc,1cm,243.97,241.67,-157.99,0_0
4,5,0.079,12280,36.6173,100000,doc,1cm,197.14,195.87,-118.71,0_0
4,5,0.0658,12280,32.75,158489.319,doc,1cm,163.76,163.05,-89.39,0_0
4,5,0.0607,12280,30.693,200000,doc,1cm,150.91,150.38,-77.71,0_0
4,5,0.0897,12280,38.693,20,ngang,1cm,224.33,222.49,-141.64,0_0
4,5,1.3237,12280,38.9347,25.1188643,ngang,1cm,4421.57,3631.14,-3103.87,0_0
4,5,0.832,12280,24.8743,39.8107171,ngang,1cm,2451.29,2346.93,-1184.29,0_0
4,5,0.9218,12280,34.7287,63.0957344,ngang,1cm,2775.66,2526.06,-1764.47,0_0
4,5,0.7848,12280,31.2389,100,ngang,1cm,2286.33,2148.61,-1321.82,0_0
4,5,0.6867,12280,27.9205,158.489319,ngang,1cm,1955.04,1874.43,-1017.47,0_0
4,5,0.6118,12280,25.0401,251.188643,ngang,1cm,1712.07,1662.37,-801.73,0_0
4,5,0.5552,12280,22.8696,398.107171,ngang,1cm,1533.89,1500.7,-656.09,0_0
4,5,0.5064,12280,21.5493,630.957344,ngang,1cm,1383.88,1360.0,-555.84,0_0
4,5,0.465,12280,21.2522,1000,ngang,1cm,1259.14,1240.04,-495.58,0_0
4,5,0.4263,12280,22.1962,1584.89319,ngang,1cm,1144.58,1127.52,-465.67,0_0
4,5,0.386,12280,24.298,2511.88643,ngang,1cm,1027.33,1011.06,-450.85,0_0
4,5,0.3429,12280,27.3375,3981.07171,ngang,1cm,904.17,888.45,-438.06,0_0
4,5,0.2961,12280,30.8183,6309.57344,ngang,1cm,773.0,758.63,-413.14,0_0
4,5,0.2483,12280,34.1145,10000,ngang,1cm,641.69,629.74,-371.66,0_0
4,5,0.2045,12280,36.6567,15848.9319,ngang,1cm,523.67,514.59,-320.34,0_0
4,5,0.165,12280,38.2085,25118.8643,ngang,1cm,419.07,412.8,-264.06,0_0
4,5,0.1319,12280,38.4144,39810.7171,ngang,1cm,332.72,328.74,-209.81,0_0
4,5,0.1062,12280,37.1219,63095.7344,ngang,1cm,266.49,264.1,-162.86,0_0
4,5,0.0869,12280,34.3991,100000,ngang,1cm,217.2,215.83,-124.1,0_0
4,5,0.073,12280,30.9509,158489.319,ngang,1cm,181.94,181.16,-94.56,0_0
4,5,0.0677,12280,29.1409,200000,ngang,1cm,168.55,167.96,-82.91,0_0
4,5,1.1641,12280,45.5145,20,doc,1cm,3726.67,3012.86,-2802.12,1_0
4,5,0.9516,12280,44.3663,25.1188643,doc,1cm,2886.49,2476.24,-2138.73,1_0
4,5,0.6227,12280,41.8006,39.8107171,doc,1cm,1746.91,1613.3,-1228.42,1_0
4,5,0.6219,12280,37.9111,63.0957344,doc,1cm,1744.35,1632.44,-1145.6,1_0
4,5,0.52,12280,32.8184,100,doc,1cm,1425.36,1368.68,-827.94,1_0
4,5,0.4491,12280,27.5467,158.489319,doc,1cm,1211.84,1182.72,-600.97,1_0
4,5,0.4021,12280,22.7746,251.188643,doc,1cm,1073.92,1058.2,-445.47,1_0
4,5,0.3702,12280,18.976,398.107171,doc,1cm,981.91,972.76,-341.61,1_0
4,5,0.3465,12280,16.4504,630.957344,doc,1cm,914.37,908.41,-276.41,1_0
4,5,0.3282,12280,15.0935,1000,doc,1cm,862.69,858.22,-239.18,1_0
4,5,0.3108,12280,14.9615,1584.89319,doc,1cm,813.92,810.03,-222.99,1_0
4,5,0.2937,12280,15.9746,2511.88643,doc,1cm,766.34,762.43,-222.93,1_0
4,5,0.2744,12280,18.0213,3981.07171,doc,1cm,713.06,708.78,-232.01,1_0
4,5,0.252,12280,20.9468,6309.57344,doc,1cm,651.76,646.97,-243.57,1_0
4,5,0.2252,12280,24.3857,10000,doc,1cm,579.18,574.1,-248.22,1_0
4,5,0.1963,12280,27.857,15848.9319,doc,1cm,501.81,496.9,-241.68,1_0
4,5,0.1667,12280,30.8351,25118.8643,doc,1cm,423.54,419.29,-222.34,1_0
4,5,0.1391,12280,32.9279,39810.7171,doc,1cm,351.41,348.1,-194.64,1_0
4,5,0.1149,12280,33.6961,63095.7344,doc,1cm,288.83,286.5,-162.69,1_0
4,5,0.0952,12280,33.2866,100000,doc,1cm,238.35,236.8,-132.49,1_0
4,5,0.0792,12280,31.9695,158489.319,doc,1cm,197.65,196.66,-105.81,1_0
4,5,0.0728,12280,31.0735,200000,doc,1cm,181.44,180.65,-94.62,1_0
4,5,0.5793,12280,58.0352,20,doc,1cm,1609.2,1411.95,-1355.07,2_0
4,5,0.5066,12280,58.2639,25.1188643,doc,1cm,1384.49,1237.11,-1170.97,2_0
4,5,0.3809,12280,58.5514,39.8107171,doc,1cm,1012.63,932.81,-861.56,2_0
4,5,0.2828,12280,58.0726,63.0957344,doc,1cm,736.2,694.49,-624.87,2_0
4,5,0.2068,12280,56.2038,100,doc,1cm,529.81,509.39,-441.64,2_0
4,5,0.1536,12280,53.0972,158.489319,doc,1cm,389.2,379.24,-312.91,2_0
4,5,0.1161,12280,48.6069,251.188643,doc,1cm,291.92,287.15,-220.56,2_0
4,5,0.0907,12280,43.0929,398.107171,doc,1cm,226.87,224.58,-156.27,2_0
4,5,0.0739,12280,37.1092,630.957344,doc,1cm,184.22,183.08,-112.12,2_0
4,5,0.0624,12280,31.5563,1000,doc,1cm,155.19,154.6,-81.93,2_0
4,5,0.0545,12280,26.575,1584.89319,doc,1cm,135.33,135.0,-61.06,2_0
4,5,0.0491,12280,22.7419,2511.88643,doc,1cm,121.79,121.59,-47.47,2_0
4,5,0.0447,12280,19.8134,3981.07171,doc,1cm,110.77,110.65,-37.85,2_0
4,5,0.0412,12280,17.6553,6309.57344,doc,1cm,102.03,101.95,-31.18,2_0
4,5,0.0383,12280,16.1042,10000,doc,1cm,94.79,94.73,-26.48,2_0
4,5,0.0358,12280,15.4132,15848.9319,doc,1cm,88.56,88.51,-23.69,2_0
4,5,0.0336,12280,14.9731,25118.8643,doc,1cm,83.08,83.04,-21.6,2_0
4,5,0.0313,12280,15.234,39810.7171,doc,1cm,77.36,77.32,-20.45,2_0
4,5,0.029,12280,15.5683,63095.7344,doc,1cm,71.64,71.61,-19.33,2_0
4,5,0.027,12280,16.1943,100000,doc,1cm,66.67,66.64,-18.69,2_0
4,5,0.0225,12280,16.821,158489.319,doc,1cm,55.51,55.49,-16.13,2_0
4,5,0.0215,12280,17.0841,200000,doc,1cm,53.03,53.01,-15.64,2_0
5,5,1.4659,12280,29.2448,20,doc,1cm,5093.59,4430.52,-3062.47,0_0
5,5,1.3392,12280,25.515,25.1188643,doc,1cm,4492.29,4093.19,-2408.22,0_0
5,5,1.0626,12280,31.9477,39.8107171,doc,1cm,3314.05,3002.17,-2017.42,0_0
5,5,0.9855,12280,28.806,63.0957344,doc,1cm,3014.56,2802.36,-1681.87,0_0
5,5,0.874,12280,25.0853,100,doc,1cm,2601.24,2481.01,-1274.72,0_0
5,5,0.781,12280,22.0749,158.489319,doc,1cm,2273.21,2202.31,-980.91,0_0
5,5,0.721,12280,19.5856,251.188643,doc,1cm,2069.15,2023.01,-792.43,0_0
5,5,0.6709,12280,18.0169,398.107171,doc,1cm,1903.09,1870.22,-668.11,0_0
5,5,0.6307,12280,17.6322,630.957344,doc,1cm,1772.59,1745.47,-605.04,0_0
5,5,0.5897,12280,18.5347,1000,doc,1cm,1641.96,1616.51,-582.57,0_0
5,5,0.5478,12280,20.9065,1584.89319,doc,1cm,1510.93,1483.9,-594.69,0_0
5,5,0.5022,12280,24.7088,2511.88643,doc,1cm,1371.12,1340.61,-622.97,0_0
5,5,0.4421,12280,29.5651,3981.07171,doc,1cm,1191.12,1158.95,-627.33,0_0
5,5,0.3749,12280,34.9726,6309.57344,doc,1cm,995.39,964.8,-597.87,0_0
5,5,0.3054,12280,39.9424,10000,doc,1cm,798.86,773.78,-529.14,0_0
5,5,0.2404,12280,43.7117,15848.9319,doc,1cm,620.24,602.47,-437.39,0_0
5,5,0.1849,12280,45.7729,25118.8643,doc,1cm,471.55,460.4,-342.62,0_0
5,5,0.1412,12280,45.8586,39810.7171,doc,1cm,356.87,350.47,-258.84,0_0
5,5,0.1091,12280,44.0872,63095.7344,doc,1cm,273.93,270.43,-192.36,0_0
5,5,0.0861,12280,40.7749,100000,doc,1cm,215.17,213.3,-141.76,0_0
5,5,0.0696,12280,36.6729,158489.319,doc,1cm,173.35,172.36,-104.4,0_0
5,5,0.0635,12280,34.5149,200000,doc,1cm,157.96,157.23,-90.24,0_0
5,5,0.0118,12280,30.2026,20,ngang,1cm,29.05,29.03,-14.64,0_0
5,5,1.3499,12280,29.0314,25.1188643,ngang,1cm,4541.46,4028.39,-2678.06,0_0
5,5,1.0767,12280,26.1752,39.8107171,ngang,1cm,3370.09,3144.39,-1767.77,0_0
5,5,1.0647,12280,23.0778,63.0957344,ngang,1cm,3322.37,3149.01,-1568.36,0_0
5,5,0.9711,12280,20.0106,100,ngang,1cm,2959.89,2856.65,-1213.17,0_0
5,5,0.898,12280,17.7406,158.489319,ngang,1cm,2688.31,2621.72,-973.76,0_0
5,5,0.8445,12280,16.3748,251.188643,ngang,1cm,2495.6,2447.02,-830.07,0_0
5,5,0.7967,12280,15.9123,398.107171,ngang,1cm,2327.57,2288.0,-746.2,0_0
5,5,0.7512,12280,16.5415,630.957344,ngang,1cm,2171.14,2134.35,-715.12,0_0
5,5,0.7027,12280,18.2951,1000,ngang,1cm,2008.04,1970.11,-719.58,0_0
5,5,0.6496,12280,21.3187,1584.89319,ngang,1cm,1833.64,1791.52,-748.59,0_0
5,5,0.588,12280,25.6174,2511.88643,ngang,1cm,1636.59,1589.34,-778.78,0_0
5,5,0.5146,12280,30.7928,3981.07171,ngang,1cm,1408.86,1359.76,-776.01,0_0
5,5,0.4333,12280,36.3048,6309.57344,ngang,1cm,1165.16,1119.91,-726.04,0_0
5,5,0.3522,12280,41.4593,10000,ngang,1cm,930.55,893.95,-636.78,0_0
5,5,0.2756,12280,45.7305,15848.9319,ngang,1cm,716.36,690.54,-523.37,0_0
5,5,0.2106,12280,48.5815,25118.8643,ngang,1cm,539.98,523.64,-409.99,0_0
5,5,0.1581,12280,49.6835,39810.7171,ngang,1cm,400.97,391.6,-308.38,0_0
5,5,0.1187,12280,48.7212,63095.7344,ngang,1cm,298.62,293.61,-226.04,0_0
5,5,0.0903,12280,45.8095,100000,ngang,1cm,225.86,223.3,-163.07,0_0
5,5,0.0711,12280,41.5268,158489.319,ngang,1cm,177.14,175.83,-118.26,0_0
5,5,0.0639,12280,39.0519,200000,ngang,1cm,158.97,158.03,-100.86,0_0
5,5,1.228,12280,37.4897,20,doc,1cm,3997.84,3392.71,-2737.33,1_0
5,5,1.0752,12280,27.0676,25.1188643,doc,1cm,3364.11,3125.05,-1811.67,1_0
5,5,0.9086,12280,32.8064,39.8107171,doc,1cm,2727.09,2509.66,-1661.8,1_0
5,5,0.7839,12280,28.7259,63.0957344,doc,1cm,2283.22,2165.58,-1234.4,1_0
5,5,0.6906,12280,24.1084,100,doc,1cm,1967.92,1906.04,-903.34,1_0
5,5,0.6049,12280,20.0169,158.489319,doc,1cm,1690.1,1658.69,-645.92,1_0
5,5,0.5843,12280,16.7738,251.188643,doc,1cm,1624.93,1604.45,-524.31,1_0
5,5,0.4294,12280,14.7733,398.107171,doc,1cm,1153.68,1145.89,-319.65,1_0
5,5,0.5235,12280,13.8431,630.957344,doc,1cm,1436.07,1425.24,-380.89,1_0
5,5,0.4983,12280,14.0609,1000,doc,1cm,1359.29,1349.34,-364.12,1_0
5,5,0.4738,12280,15.3785,1584.89319,doc,1cm,1285.46,1274.89,-373.49,1_0
5,5,0.4445,12280,17.8805,2511.88643,doc,1cm,1198.21,1185.92,-399.65,1_0
5,5,0.4089,12280,21.3957,3981.07171,doc,1cm,1093.7,1079.25,-428.79,1_0
5,5,0.3673,12280,25.4942,6309.57344,doc,1cm,973.61,957.62,-444.87,1_0
5,5,0.3189,12280,30.1173,10000,doc,1cm,836.58,820.42,-439.73,1_0
5,5,0.268,12280,34.515,15848.9319,doc,1cm,695.49,681.1,-407.81,1_0
5,5,0.2187,12280,38.2788,25118.8643,doc,1cm,561.7,550.34,-356.55,1_0
5,5,0.1751,12280,40.9243,39810.7171,doc,1cm,445.65,437.57,-297.06,1_0
5,5,0.1378,12280,42.0419,63095.7344,doc,1cm,348.03,342.86,-236.13,1_0
5,5,0.1087,12280,41.7093,100000,doc,1cm,272.9,269.77,-183.5,1_0
5,5,0.0864,12280,40.1293,158489.319,doc,1cm,215.93,214.11,-140.43,1_0
5,5,0.0774,12280,38.9837,200000,doc,1cm,193.08,191.71,-122.51,1_0
5,5,0.5109,12280,59.278,20,doc,1cm,1397.57,1243.16,-1190.54,2_0
5,5,0.424,12280,59.6412,25.1188643,doc,1cm,1137.83,1034.07,-975.13,2_0
5,5,0.3184,12280,60.0357,39.8107171,doc,1cm,835.17,778.42,-720.37,2_0
5,5,0.2355,12280,59.8728,63.0957344,doc,1cm,606.98,577.05,-523.86,2_0
5,5,0.1728,12280,58.2927,100,doc,1cm,439.59,424.58,-374.2,2_0
5,5,0.1218,12280,55.7184,158.489319,doc,1cm,306.61,299.86,-253.99,2_0
5,5,0.0949,12280,51.7168,251.188643,doc,1cm,237.58,234.04,-187.29,2_0
5,5,0.0725,12280,46.6014,398.107171,doc,1cm,180.68,178.99,-131.98,2_0
5,5,0.0581,12280,41.0267,630.957344,doc,1cm,144.37,143.52,-95.32,2_0
5,5,0.0482,12280,35.7187,1000,doc,1cm,119.53,119.08,-70.2,2_0
5,5,0.0414,12280,31.0813,1584.89319,doc,1cm,102.53,102.28,-53.24,2_0
5,5,0.0362,12280,27.1048,2511.88643,doc,1cm,89.56,89.41,-41.03,2_0
5,5,0.0321,12280,23.8653,3981.07171,doc,1cm,79.35,79.26,-32.27,2_0
5,5,0.0288,12280,21.1769,6309.57344,doc,1cm,71.14,71.09,-25.83,2_0
5,5,0.0262,12280,18.7611,10000,doc,1cm,64.69,64.65,-20.9,2_0
5,5,0.0242,12280,16.7282,15848.9319,doc,1cm,59.72,59.7,-17.27,2_0
5,5,0.0225,12280,15.1286,25118.8643,doc,1cm,55.51,55.49,-14.55,2_0
5,5,0.0211,12280,14.0352,39810.7171,doc,1cm,52.04,52.03,-12.67,2_0
5,5,0.02,12280,13.1785,63095.7344,doc,1cm,49.32,49.31,-11.29,2_0
5,5,0.0189,12280,12.7642,100000,doc,1cm,46.59,46.59,-10.33,2_0
5,5,0.0178,12280,12.6529,158489.319,doc,1cm,43.87,43.87,-9.64,2_0
5,5,0.0173,12280,12.7064,200000,doc,1cm,42.64,42.63,-9.41,2_0
6,5,1.2586,12280,38.2846,20,doc,1cm,4130.97,3461.31,-2866.19,0_0
6,5,1.1037,12280,44.269,25.1188643,doc,1cm,3478.54,2883.02,-2582.78,0_0
6,5,0.8851,12280,42.752,39.8107171,doc,1cm,2641.38,2319.02,-1913.02,0_0
6,5,0.7223,12280,40.0884,63.0957344,doc,1cm,2073.51,1897.36,-1428.28,0_0
6,5,0.5955,12280,36.1567,100,doc,1cm,1660.29,1567.5,-1049.93,0_0
6,5,0.5063,12280,31.9421,158.489319,doc,1cm,1383.57,1332.9,-784.68,0_0
6,5,0.4418,12280,28.0168,251.188643,doc,1cm,1190.23,1161.24,-598.37,0_0
6,5,0.3938,12280,24.8044,398.107171,doc,1cm,1049.86,1032.15,-470.05,0_0
6,5,0.3584,12280,22.7093,630.957344,doc,1cm,948.2,936.1,-389.3,0_0
6,5,0.3279,12280,21.9338,1000,doc,1cm,861.84,852.55,-340.82,0_0
6,5,0.3012,12280,22.471,1584.89319,doc,1cm,787.17,779.08,-316.87,0_0
6,5,0.2728,12280,24.3082,2511.88643,doc,1cm,708.66,701.05,-305.25,0_0
6,5,0.2417,12280,27.0347,3981.07171,doc,1cm,623.77,616.55,-294.49,0_0
6,5,0.2087,12280,30.0401,6309.57344,doc,1cm,534.89,528.42,-276.06,0_0
6,5,0.1764,12280,32.691,10000,doc,1cm,449.08,443.73,-248.44,0_0
6,5,0.1458,12280,34.5805,15848.9319,doc,1cm,368.84,364.83,-213.3,0_0
6,5,0.1195,12280,35.4142,25118.8643,doc,1cm,300.68,297.9,-176.86,0_0
6,5,0.0977,12280,35.1654,39810.7171,doc,1cm,244.73,242.92,-142.7,0_0
6,5,0.0803,12280,33.6396,63095.7344,doc,1cm,200.44,199.32,-112.22,0_0
6,5,0.0673,12280,31.1229,100000,doc,1cm,167.54,166.87,-87.43,0_0
6,5,0.0575,12280,27.9922,158489.319,doc,1cm,142.86,142.47,-67.65,0_0
6,5,0.0539,12280,26.4118,200000,doc,1cm,133.82,133.51,-60.04,0_0
6,5,1.8455,12280,34.8631,20,doc,1cm,7184.26,5389.6,-4883.61,1_0
6,5,1.5957,12280,34.566,25.1188643,doc,1cm,5756.01,4630.16,-3858.59,1_0
6,5,1.3618,12280,20.4511,39.8107171,doc,1cm,4596.48,4316.45,-2072.79,1_0
6,5,1.1745,12280,30.311,63.0957344,doc,1cm,3770.19,3397.26,-2241.11,1_0
6,5,1.0239,12280,24.3875,100,doc,1cm,3162.27,2989.41,-1552.26,1_0
6,5,0.9207,12280,22.5931,158.489319,doc,1cm,2771.6,2658.63,-1251.97,1_0
6,5,0.846,12280,19.2494,251.188643,doc,1cm,2500.93,2434.16,-965.95,1_0
6,5,0.5205,12280,16.7265,398.107171,doc,1cm,1426.89,1411.38,-453.4,1_0
6,5,0.7457,12280,15.2971,630.957344,doc,1cm,2152.46,2121.46,-657.81,1_0
6,5,0.7141,12280,15.1211,1000,doc,1cm,2046.05,2018.85,-614.39,1_0
6,5,0.6751,12280,16.0401,1584.89319,doc,1cm,1916.86,1890.27,-603.84,1_0
6,5,0.6311,12280,18.0953,2511.88643,doc,1cm,1773.88,1745.31,-620.41,1_0
6,5,0.5805,12280,21.196,3981.07171,doc,1cm,1612.97,1581.15,-646.78,1_0
6,5,0.5203,12280,25.0679,6309.57344,doc,1cm,1426.27,1392.23,-658.41,1_0
6,5,0.4528,12280,29.2744,10000,doc,1cm,1222.81,1189.49,-639.6,1_0
6,5,0.3845,12280,33.2558,15848.9319,doc,1cm,1023.0,993.57,-590.28,1_0
6,5,0.3161,12280,36.5251,25118.8643,doc,1cm,828.73,805.87,-512.04,1_0
6,5,0.2558,12280,38.6671,39810.7171,doc,1cm,662.12,645.98,-425.4,1_0
6,5,0.2045,12280,39.409,63095.7344,doc,1cm,523.67,513.25,-339.76,1_0
6,5,0.164,12280,38.8095,100000,doc,1cm,416.44,410.06,-265.74,1_0
6,5,0.1325,12280,37.1817,158489.319,doc,1cm,334.28,330.5,-205.19,1_0
6,5,0.1201,12280,36.0752,200000,doc,1cm,302.23,299.31,-180.6,1_0
6,5,0.6225,12280,56.7227,20,doc,1cm,1746.27,1522.73,-1454.32,2_0
6,5,0.5452,12280,57.1955,25.1188643,doc,1cm,1502.89,1334.62,-1259.28,2_0
6,5,0.412,12280,58.0034,39.8107171,doc,1cm,1102.74,1009.65,-933.31,2_0
6,5,0.3058,12280,58.1767,63.0957344,doc,1cm,799.97,750.6,-679.43,2_0
6,5,0.2258,12280,56.7605,100,doc,1cm,580.79,555.82,-486.95,2_0
6,5,0.167,12280,54.1606,158.489319,doc,1cm,424.32,412.05,-345.63,2_0
6,5,0.1249,12280,50.0348,251.188643,doc,1cm,314.61,308.77,-242.75,2_0
6,5,0.0969,12280,44.8256,398.107171,doc,1cm,242.69,239.86,-172.44,2_0
6,5,0.0777,12280,39.1437,630.957344,doc,1cm,193.84,192.44,-123.41,2_0
6,5,0.0649,12280,33.528,1000,doc,1cm,161.49,160.77,-89.97,2_0
6,5,0.0562,12280,28.5579,1584.89319,doc,1cm,139.6,139.2,-67.3,2_0
6,5,0.0499,12280,24.3254,2511.88643,doc,1cm,123.79,123.56,-51.41,2_0
6,5,0.045,12280,21.0531,3981.07171,doc,1cm,111.52,111.39,-40.38,2_0
6,5,0.0414,12280,18.266,6309.57344,doc,1cm,102.53,102.44,-32.38,2_0
6,5,0.0384,12280,16.254,10000,doc,1cm,95.04,94.98,-26.79,2_0
6,5,0.0359,12280,15.0899,15848.9319,doc,1cm,88.81,88.76,-23.28,2_0
6,5,0.0337,12280,14.4884,25118.8643,doc,1cm,83.33,83.29,-20.98,2_0
6,5,0.0316,12280,14.4168,39810.7171,doc,1cm,78.1,78.07,-19.56,2_0
6,5,0.0297,12280,14.6303,63095.7344,doc,1cm,73.38,73.35,-18.64,2_0
6,5,0.0276,12280,15.0413,100000,doc,1cm,68.16,68.14,-17.78,2_0
6,5,0.0245,12280,15.5805,158489.319,doc,1cm,60.47,60.45,-16.32,2_0
6,5,0.0235,12280,15.8624,200000,doc,1cm,57.99,57.97,-15.92,2_0
7,5,0.0235,12280,44.026,20,doc,1cm,57.99,57.83,-40.38,0_0
